,mean_squared_error,mean_absolute_error,mean_absolute_percentage_error
666,1.3435871171715812e-06,0.0006288930874591109,1.2950595900718955e-05
667,1.3040560053121455e-06,0.000623571664847795,1.3015473579106194e-05
668,1.320542693202963e-06,0.0006271455050650799,1.297520287709905e-05
669,1.3127625633501581e-06,0.0006197844250161534,1.2832401091323112e-05
670,1.3152885312774964e-06,0.000617825261806288,1.279373746358978e-05
671,1.3647164630764135e-06,0.0006280231205292924,1.3000290439977977e-05
672,1.3203875866341062e-06,0.0006206797155662059,1.2961670894686295e-05
673,1.2796440619865762e-06,0.0006208437436431948,1.3099727011303651e-05
674,1.3362583054634465e-06,0.0006250952524141468,1.3033612991661056e-05
675,1.3542092347733416e-06,0.0006264145515877513,1.3051942099259105e-05
676,1.3253676835289026e-06,0.0006164543073433982,1.2769822977924997e-05
677,1.333012100168558e-06,0.0006223094227834107,1.292322293190665e-05
678,1.2724049711464903e-06,0.0006125084382447895,1.2889293935740963e-05
679,1.3298660365595068e-06,0.00062313287433598,1.2873082410964871e-05
680,1.2853693809897234e-06,0.0006184797475630415,1.296355014398509e-05
681,1.317738573075514e-06,0.000624319940060883,1.2983769724771684e-05
682,1.3349515439692242e-06,0.0006202257033809683,1.2813619765416077e-05
683,1.2837510588083242e-06,0.0006161342917487916,1.2963293254970587e-05
684,1.330962250284263e-06,0.0006242009134126443,1.2932587827914753e-05
685,1.3435163537296071e-06,0.0006248916400993372,1.2836534612550668e-05
686,1.2872687472361091e-06,0.0006228084364039514,1.2959018408751729e-05
687,1.332300246028745e-06,0.0006236818171532828,1.2938035436585033e-05
688,1.3273655092914584e-06,0.0006247851502163005,1.2967717484094384e-05
689,1.3342786205108924e-06,0.0006296837541664945,1.2950029264497709e-05
690,1.3134323907507564e-06,0.0006226978553658301,1.310955276086061e-05
691,1.3420210709528128e-06,0.0006282573680407674,1.3142861901157705e-05
692,1.3063920435181825e-06,0.0006236370170808544,1.3288031764015423e-05
693,1.3318742033955523e-06,0.0006281161072314107,1.3126112486718944e-05
694,1.3016067882870027e-06,0.0006212495390168138,1.3116952646185735e-05
695,1.2969394981877575e-06,0.0006150927845262078,1.2740343737467445e-05
696,1.3426798155620072e-06,0.0006227329681727442,1.2746443942880295e-05
697,1.3127764525889391e-06,0.0006268246892063648,1.3112390328465466e-05
698,1.3107458469751427e-06,0.0006225378492311311,1.307127587786428e-05
699,1.3325896506490073e-06,0.0006213160587480109,1.3120711147300273e-05
700,1.2698686006439303e-06,0.0006159869331760967,1.2983013199962236e-05
701,1.2967237247071936e-06,0.0006191387947766901,1.3056287496286128e-05
702,1.3402791533162666e-06,0.000626975701867416,1.2870083929775673e-05
703,1.2980668540604127e-06,0.0006189276306867801,1.3099986910908322e-05
704,1.2975584999769843e-06,0.0006170691716458179,1.281450396318929e-05
705,1.3205692486092322e-06,0.0006218977184362994,1.29814043782988e-05
706,1.3225394727159483e-06,0.0006246649951332187,1.3006972279261692e-05
707,1.3686759224771504e-06,0.0006220530556229808,1.2708099493866023e-05
708,1.3411286639122374e-06,0.0006242962857141765,1.307641705510134e-05
709,1.3025415513855549e-06,0.000619955897877874,1.2876256644206226e-05
710,1.3453851318920504e-06,0.0006180734622931105,1.291292810315312e-05
711,1.3276519547400298e-06,0.000623992343372398,1.2910297388915372e-05
712,1.3139874160463741e-06,0.0006146380967895821,1.2631043318227106e-05
713,1.3360051614739973e-06,0.0006234328379186655,1.2861645537942973e-05
714,1.2802793190741326e-06,0.0006171299094569414,1.3067822042278561e-05
715,1.3141449035918543e-06,0.0006257331419467578,1.2855434777911215e-05
716,1.330582392450988e-06,0.0006243475474651677,1.3263726716808883e-05
717,1.3196770922968352e-06,0.0006246422347126898,1.2991927566038226e-05
718,1.2945764712161399e-06,0.0006240124791221463,1.3142921487797079e-05
719,1.3223670629883708e-06,0.0006185264751398086,1.2923167095223915e-05
720,1.3290944837928253e-06,0.0006191691234532494,1.2859481775104882e-05
721,1.3417501966004343e-06,0.0006236846347383901,1.2925229588293935e-05
722,1.3390771041057298e-06,0.000627049647620248,1.3037316350785175e-05
723,1.3503729713616624e-06,0.0006300647801564988,1.3178189326702346e-05
724,1.320925246987674e-06,0.000620439865406636,1.2744507206354149e-05
725,1.3873409144253105e-06,0.0006289077677140042,1.293732341238722e-05
726,1.2815485459069757e-06,0.0006154916412166397,1.2834679287961651e-05
727,1.2939941950892045e-06,0.0006183055295329111,1.3170834026336937e-05
728,1.3536131675693667e-06,0.0006299395273655053,1.3164163684752236e-05
729,1.3257167895902262e-06,0.0006223568671731415,1.3023912320457994e-05
730,1.3226208020328648e-06,0.0006256382590713347,1.3027613939006957e-05
731,1.3308521461946944e-06,0.000626752376635476,1.3117413034202489e-05
732,1.38951190050199e-06,0.0006276585773211548,1.2741502324696559e-05
733,1.409564391431266e-06,0.0006369912759313606,1.3063712307824144e-05
734,1.3362631494639442e-06,0.0006221257601590647,1.2779533614859396e-05
735,1.303443305675023e-06,0.0006200945150639526,1.2919900503740195e-05
736,1.3407902353322944e-06,0.0006277734891736694,1.3073208763349183e-05
737,1.3188184567527309e-06,0.0006257682967213905,1.295710590098314e-05
738,1.319729342511589e-06,0.0006177959514187764,1.267480171960355e-05
739,1.3085946161634566e-06,0.0006223818172952858,1.3012752540985053e-05
740,1.3621272450099902e-06,0.000626029854960118,1.3012768251647764e-05
741,1.3442166330512155e-06,0.000626557244258068,1.2718813140571131e-05
742,1.314316651902569e-06,0.0006219004193123754,1.292789703035963e-05
743,1.3100818781664628e-06,0.0006220980193323097,1.299570964993354e-05
744,1.3032371418058064e-06,0.0006207243002524044,1.2959228041647014e-05
745,1.3169095656394247e-06,0.0006283305591915157,1.3121228060955036e-05
746,1.3845763478104906e-06,0.0006384398743931039,1.2867404989849752e-05
747,1.3262116654369879e-06,0.0006244558114459827,1.2840254514917712e-05
748,1.332891184159951e-06,0.0006262153731271732,1.3153339033293826e-05
749,1.2949685369573498e-06,0.0006174314332072606,1.3149327612588564e-05
750,1.3396490532960776e-06,0.0006230092143738825,1.2844340324341207e-05
751,1.402901180829724e-06,0.0006260204384331072,1.2847871800718446e-05
752,1.3181396499313803e-06,0.0006244013286139912,1.3011021473311215e-05
753,1.3183329380951487e-06,0.0006207772247891148,1.280273791272495e-05
754,1.3510666720085636e-06,0.0006251561806616282,1.2934665073199279e-05
755,1.3554425002843517e-06,0.0006130358569648073,1.2987697231397744e-05
756,1.3082920614054359e-06,0.0006198486454244336,1.2841523200755193e-05
757,1.3110423453507614e-06,0.0006226060396876963,1.2959777535263987e-05
758,1.3421420436939887e-06,0.0006245033550928885,1.2794274844748273e-05
759,1.313083430397252e-06,0.0006205572424024635,1.299684300825833e-05
760,1.358432136745926e-06,0.0006230285294263469,1.2767728144567463e-05
761,1.3242302100312827e-06,0.0006266396196354447,1.3079577063342057e-05
762,1.3205955947005098e-06,0.0006199519844996841,1.2970541853331214e-05
763,1.3181374241690764e-06,0.0006271193788767767,1.2853237150514057e-05
764,1.3201514676805536e-06,0.0006219923716626995,1.2934659139173722e-05
765,1.3371572514242527e-06,0.0006221123669372748,1.3017649468574421e-05
766,1.3254812919065549e-06,0.0006201683013545227,1.2871475999436269e-05
767,1.375138777767491e-06,0.0006279085994480124,1.2963023013354703e-05
768,1.3325216303940504e-06,0.0006192019605197975,1.299492269061647e-05
769,1.3321439602725355e-06,0.0006183960471641256,1.2756446334889573e-05
770,1.2691919153053125e-06,0.0006156871361771533,1.3066641440559705e-05
771,1.3060515147560114e-06,0.0006194407590792429,1.2947365664795227e-05
772,1.3454261086987953e-06,0.0006225436146684396,1.2826626372629939e-05
773,1.3189065560486881e-06,0.0006209525199396182,1.3032049019503668e-05
774,1.3622695596716356e-06,0.0006288700575528936,1.3002825197644046e-05
775,1.3277431552032567e-06,0.0006200756269610162,1.2885807824780892e-05
776,1.2940172435566484e-06,0.0006192349932482388,1.2972237026908447e-05
777,1.317874901678648e-06,0.0006185317746335859,1.2857270603178414e-05
778,1.3282573258751681e-06,0.0006256840209587981,1.2824932323259524e-05
779,1.2371828158235956e-06,0.0006143959550098881,1.2894510554179936e-05
780,1.361083494752581e-06,0.0006287355684328937,1.3007151471544142e-05
781,1.3462779129265038e-06,0.0006242621795444445,1.2764737177236607e-05
782,1.3512502118231585e-06,0.0006356786894068995,1.3014031418498685e-05
783,1.2999186350416213e-06,0.0006202257982115802,1.2971128386946014e-05
784,1.294710142268278e-06,0.0006160454049113885,1.2756137495896619e-05
785,1.3066887616777626e-06,0.0006198514652844177,1.2695754431462519e-05
786,1.2916489293618624e-06,0.0006181559996610779,1.2896259520774125e-05
787,1.320432848616483e-06,0.000620125258179129,1.2768919954156426e-05
788,1.3228898161058217e-06,0.0006242330522584988,1.310519974578416e-05
789,1.318637554452208e-06,0.000623995275447956,1.31213305326879e-05
790,1.3107488024322344e-06,0.0006134921360169518,1.3018421871140504e-05
791,1.3363152210625202e-06,0.0006199365373588177,1.286515713926542e-05
792,1.3181844126302951e-06,0.0006244123640741218,1.3058054736004189e-05
793,1.3424181311167595e-06,0.0006250699922648991,1.2841345043861568e-05
794,1.3240997736542007e-06,0.0006206424831401706,1.2722442586930464e-05
795,1.3401317470779412e-06,0.0006265374144915777,1.2874420120466435e-05
796,1.3962037080706506e-06,0.0006302445039201825,1.2944176415856173e-05
797,1.315030671152303e-06,0.0006156786800874327,1.2950455526641936e-05
798,1.332668635171141e-06,0.0006268139819096033,1.3090706668100074e-05
799,1.297895817718962e-06,0.0006211128206237402,1.2826952455542755e-05
800,1.3456555662346794e-06,0.0006278913778308815,1.279377036829613e-05
801,1.3668124187179804e-06,0.0006282645684289816,1.280037609762676e-05
802,1.3304553517526114e-06,0.0006247554801038619,1.3101705015103731e-05
803,1.3362811709461361e-06,0.0006265411991837483,1.2915014111602907e-05
804,1.325368046903252e-06,0.000621497072353138,1.2951110574686563e-05
805,1.328797278015095e-06,0.0006247030981670281,1.3135839586076054e-05
806,1.3393519505751724e-06,0.00062700359651843,1.2971922613923162e-05
807,1.3338057024633088e-06,0.0006266873568814,1.292861299704425e-05
808,1.3631538590218144e-06,0.0006281683828218315,1.302856423193624e-05
809,1.2853175239451265e-06,0.0006179471692801124,1.2945788746037148e-05
810,1.3310341824235158e-06,0.0006184243482511357,1.285382944314466e-05
811,1.3876505510486573e-06,0.0006353282987239876,1.2818594855640211e-05
812,1.3157570237489006e-06,0.0006196485123665264,1.2915830768989928e-05
813,1.3741086064060968e-06,0.0006357289276937325,1.3137858221862432e-05
814,1.3075241628925417e-06,0.0006264245519172051,1.3162665603246195e-05
815,1.2924064469509772e-06,0.0006169463922307672,1.2861719479987113e-05
816,1.3281788721165363e-06,0.0006220885613564737,1.2820302209479798e-05
817,1.347263140019712e-06,0.0006236457576267529,1.2869427098051051e-05
818,1.3546559806723694e-06,0.0006206211556713284,1.286087565114177e-05
819,1.3545945906682325e-06,0.0006304556253400693,1.302144778047645e-05
820,1.315558897841255e-06,0.0006183845577878613,1.2855817960638242e-05
821,1.3357534995107337e-06,0.000628625505341841,1.2898618705166999e-05
822,1.3260083494913793e-06,0.0006239238570130983,1.3039101245395399e-05
823,1.306572439250112e-06,0.00061948955704282,1.2998894911143869e-05
824,1.3149289590136605e-06,0.000623061881054356,1.2952799497482843e-05
825,1.317668442935671e-06,0.0006229049082315245,1.2883303356219776e-05
826,1.296669150207169e-06,0.0006215681792501397,1.3134211220748064e-05
827,1.2978149905476062e-06,0.0006184524889114238,1.3019457754938254e-05
828,1.360530999144915e-06,0.000623022817369139,1.2797956374303124e-05
829,1.317964435131083e-06,0.0006204775786893628,1.3061763082010402e-05
830,1.3165529179993617e-06,0.0006220029204311696,1.2960904555591554e-05
831,1.3110254252647861e-06,0.0006210429667118505,1.2837127408888237e-05
832,1.3049305444561391e-06,0.0006265100217063579,1.3072475019437438e-05
833,1.3211358401478375e-06,0.0006222600194639911,1.304217713137825e-05
834,1.3291500113146678e-06,0.0006183944880543193,1.2980710371347394e-05
835,1.3087151033897975e-06,0.000621190427193176,1.2967140903850543e-05
836,1.3164354271024542e-06,0.000626911019460982,1.3215693717634858e-05
837,1.3439480484097325e-06,0.0006274300643108458,1.313340042072309e-05
838,1.3085894340778528e-06,0.0006110404369185359,1.2725132205202882e-05
839,1.2940613798164212e-06,0.0006129545406192136,1.2861255943078769e-05
840,1.3613079595499276e-06,0.000628090499398487,1.2812649302275798e-05
841,1.2977486621989911e-06,0.00061422532506363,1.2789566666394507e-05
842,1.3031443831397533e-06,0.0006194656372447115,1.2978802325136145e-05
843,1.3144793930018556e-06,0.0006221111545515829,1.2989116925297114e-05
844,1.3184687759368452e-06,0.0006255845746904284,1.330086643477298e-05
845,1.3328823602597953e-06,0.0006263031559681733,1.2801729493637626e-05
846,1.298568144123233e-06,0.0006246364599756421,1.3072275775500146e-05
847,1.3218329002716506e-06,0.0006167683028865786,1.2757998290021186e-05
848,1.3052488577611566e-06,0.0006207676573437582,1.3128728206766394e-05
849,1.3371510871252565e-06,0.0006248043782230549,1.2791742483947165e-05
850,1.3163917508204388e-06,0.0006248741631167096,1.2888022031033792e-05
851,1.311590284613068e-06,0.0006117697770656135,1.2754936174674691e-05
852,1.3238492698721515e-06,0.0006183220560977745,1.3098205527360136e-05
853,1.297836975632878e-06,0.0006189835088795142,1.2861445445142031e-05
854,1.2693713025991332e-06,0.0006116196366166212,1.2868551010516832e-05
855,1.3336545254138037e-06,0.0006245518439232271,1.289961255308432e-05
856,1.384087396179526e-06,0.0006327534782786881,1.2980803170678295e-05
857,1.3194631490537911e-06,0.000621647609344461,1.315188335519625e-05
858,1.3242566042941505e-06,0.0006217681217391992,1.2842225426435416e-05
859,1.3356291007375775e-06,0.0006238524879130926,1.2847204691596273e-05
860,1.3098832982951638e-06,0.0006200677141449515,1.2931455554797333e-05
861,1.3276567984787437e-06,0.0006276912817545687,1.317573057052541e-05
862,1.2802978981339028e-06,0.000615014420643964,1.311308540027603e-05
863,1.3055098671777051e-06,0.0006224328627733157,1.3076706429949817e-05
864,1.340875552038319e-06,0.0006273535694485114,1.316644567709697e-05
865,1.3906110398711437e-06,0.0006317429617111512,1.2862681458815338e-05
866,1.327145047058413e-06,0.0006221692618688234,1.2840713956274254e-05
867,1.3574235287768943e-06,0.0006349383822299942,1.3270944354362328e-05
868,1.323858170437166e-06,0.0006208079598195552,1.2732762353288037e-05
869,1.34622699931299e-06,0.000626829063558244,1.2981647886830533e-05
870,1.308508410806534e-06,0.0006239533105699659,1.3003369732580155e-05
871,1.3059380743869138e-06,0.0006150006533856967,1.2769024776447239e-05
872,1.3162471506975415e-06,0.0006204691746195894,1.2877189102111188e-05
873,1.2855764113307409e-06,0.0006215123175813076,1.290621833208157e-05
874,1.3222721455826919e-06,0.0006240636180362056,1.3253843598127008e-05
875,1.2845198007546536e-06,0.000617142635489951,1.2884646106450594e-05
876,1.302355524012729e-06,0.0006167252313476294,1.295774603171709e-05
877,1.347730779922636e-06,0.0006245230422848915,1.2740380647899943e-05
878,1.317932973911083e-06,0.000623020260761677,1.3041605584297607e-05
879,1.3004583981045348e-06,0.0006158284536389798,1.2949940865242564e-05
880,1.3131539798220205e-06,0.0006234012959130342,1.2835801339051798e-05
881,1.3456895088081452e-06,0.0006266908183853973,1.3088489621802385e-05
882,1.338478898913174e-06,0.000626922693853213,1.321098600050246e-05
883,1.347085821470388e-06,0.0006292365544386114,1.3117100385569306e-05
884,1.3192563159772484e-06,0.000628050555074671,1.3092522028226611e-05
885,1.313283440209288e-06,0.0006210386691594367,1.2972142989593128e-05
886,1.2823742754143462e-06,0.0006205412183169981,1.3068236387298176e-05
887,1.3549277087320693e-06,0.0006286870631017568,1.2938608295136435e-05
888,1.3142716990931645e-06,0.0006219692294529988,1.2789790873664829e-05
889,1.3335717231253419e-06,0.0006307830896872873,1.3117544994582883e-05
890,1.3314622371188843e-06,0.0006187370505874497,1.2661722230208295e-05
891,1.331038286651602e-06,0.0006248624883479896,1.3003584993402688e-05
892,1.355082974383944e-06,0.0006286694596313861,1.2902531655807755e-05
893,1.3141783565818256e-06,0.0006233000473096568,1.2706983511433209e-05
894,1.2897351104080088e-06,0.0006145548927924112,1.2745762111751195e-05
895,1.2521399242123342e-06,0.0006187040203120874,1.3248307385123034e-05
896,1.2998181025005703e-06,0.0006170413415847677,1.3005244493941896e-05
897,1.3125016446992625e-06,0.0006259346260053389,1.3027192370230545e-05
898,1.3309392293939446e-06,0.0006172325220908586,1.28068433392534e-05
899,1.2839101716444693e-06,0.0006211430648532244,1.2998931426518624e-05
900,1.3182544606246234e-06,0.0006215648841174759,1.2934995101504858e-05
901,1.270601343931432e-06,0.0006150355412927775,1.302514632742775e-05
902,1.3352315127874763e-06,0.0006239369905014526,1.2783021407938901e-05
903,1.34942827192566e-06,0.0006210341434747019,1.2884951903111968e-05
904,1.3417434491328564e-06,0.0006251454546751429,1.2920189358539269e-05
905,1.345727204250423e-06,0.0006214837648564278,1.2853494459570977e-05
906,1.3393730374906828e-06,0.000627224605303481,1.2870845039175549e-05
907,1.3109428753652571e-06,0.0006209470876455369,1.2869116778827302e-05
908,1.3237743135076095e-06,0.0006192307510097396,1.2943634300097928e-05
909,1.3549131210548524e-06,0.0006263884054940106,1.2904705220318793e-05
910,1.3187671322357563e-06,0.0006214150345482571,1.3015144266234745e-05
911,1.3018672236087945e-06,0.0006177181621782401,1.3012521135947528e-05
912,1.308606318572671e-06,0.0006265957109079703,1.2976024599909938e-05
913,1.3662547540141003e-06,0.0006249805906788881,1.2829018178426255e-05
914,1.3410422090387118e-06,0.0006260582596751128,1.286010451207601e-05
915,1.304162711717672e-06,0.0006262071745022793,1.3119672877354227e-05
916,1.3032601992781402e-06,0.0006186020517431613,1.2907244144453976e-05
917,1.33285460344242e-06,0.0006286208689415924,1.3206029899193473e-05
918,1.3442954537432345e-06,0.0006306514398794224,1.327568421906456e-05
919,1.3524883482957278e-06,0.000617620323586529,1.269900457026796e-05
920,1.3444576712402747e-06,0.0006300066770717915,1.317957839929222e-05
921,1.3528671745140454e-06,0.0006277097128375621,1.3072728037441315e-05
922,1.2975139790656428e-06,0.0006179976774408594,1.2807506968369618e-05
923,1.3571005795413417e-06,0.0006317675144206634,1.2912423299811769e-05
924,1.3342482635682358e-06,0.0006189117788173604,1.2882789340946819e-05
925,1.3516714959080053e-06,0.0006256326222712337,1.2983674436679802e-05
926,1.3040242015360297e-06,0.0006248963167977787,1.3258209980181911e-05
927,1.3185679027950706e-06,0.0006237802525247,1.2785930827537162e-05
928,1.3100987327031193e-06,0.0006267612998111094,1.3182292496260057e-05
929,1.36345395444089e-06,0.0006260050699386157,1.2895681607094508e-05
930,1.3660918190349755e-06,0.0006313525050266328,1.3084100590396295e-05
931,1.3613620011284645e-06,0.0006270593265450294,1.2853014495587999e-05
932,1.3063673803416731e-06,0.0006232828121792137,1.3030050766907702e-05
933,1.3121511484685686e-06,0.0006202484167819738,1.2860959300944334e-05
934,1.328201803713238e-06,0.0006168813668186059,1.2744404398845284e-05
935,1.3145445220483364e-06,0.0006204323864996469,1.3212553701846322e-05
936,1.3280522108272002e-06,0.0006231929339516469,1.2785071252858714e-05
937,1.343000202432127e-06,0.0006247424246538404,1.3006083206636072e-05
938,1.310989893943125e-06,0.0006249887553507776,1.2952049662175863e-05
939,1.308723001418246e-06,0.0006227216118211416,1.303005053024624e-05
940,1.3438429914272726e-06,0.000624419273048986,1.2971473056106892e-05
941,1.3311259450789323e-06,0.0006238494678840541,1.309814976782932e-05
942,1.3258882863582297e-06,0.0006218502790536187,1.3048161913138666e-05
943,1.3497162516525706e-06,0.0006268831962897094,1.2859515184114675e-05
944,1.3327524311527868e-06,0.0006220455522284888,1.2907842372837928e-05
945,1.3423373308461655e-06,0.0006274251148881821,1.2802307920623505e-05
946,1.3272649174615843e-06,0.0006205589051035254,1.2753753106733276e-05
947,1.3234462004501637e-06,0.0006244016568362509,1.2899422228787735e-05
948,1.336271815697904e-06,0.000625229613081094,1.2932044689063421e-05
949,1.3516244123455127e-06,0.0006319453722852555,1.3110310154145183e-05
950,1.303901934335195e-06,0.0006270602217745681,1.3208297096956157e-05
951,1.335442124838932e-06,0.0006227099001035646,1.2704229575716255e-05
952,1.3015165457218185e-06,0.0006188427049326311,1.2889809934323017e-05
953,1.2943713823403575e-06,0.0006138705873680151,1.2991699549026602e-05
954,1.3449535807693365e-06,0.000629729044341476,1.3006824832391007e-05
955,1.334635483838661e-06,0.0006241056638429863,1.2802634918536709e-05
956,1.334199900721531e-06,0.0006237945276473633,1.2911854482639451e-05
957,1.3605340785203593e-06,0.0006296978498332145,1.309639213583509e-05
958,1.28533216278043e-06,0.0006210578209489921,1.3080851205025695e-05
959,1.325467359059984e-06,0.0006236479836982604,1.2844976946453947e-05
960,1.308049241578199e-06,0.0006215940905168379,1.3039369849205639e-05
961,1.3123094833075705e-06,0.0006266631012283887,1.2946320162800581e-05
962,1.3142932135821364e-06,0.0006205787821016989,1.2970107843992603e-05
963,1.282057457558e-06,0.0006187543017195762,1.2953913199921668e-05
964,1.330406083384261e-06,0.0006200742953389769,1.305713963641181e-05
965,1.3179923914160102e-06,0.0006221403665233843,1.283097134970626e-05
966,1.3319115343587333e-06,0.0006222106662834609,1.3073564400390195e-05
967,1.2995001063114063e-06,0.0006170807229555974,1.2698171808655862e-05
968,1.3217591156754861e-06,0.0006270799726757827,1.3161492068738828e-05
969,1.3258140605701229e-06,0.000621008583370371,1.2928935881507747e-05
970,1.338086878462489e-06,0.0006174211883159349,1.2738506811615555e-05
971,1.3357198992075426e-06,0.0006237930459554138,1.2731745288141601e-05
972,1.334247438902991e-06,0.0006308115639116216,1.2944369608704896e-05
973,1.3409551990350601e-06,0.0006291402903044999,1.3028571216978345e-05
974,1.29579942178986e-06,0.0006176547485277624,1.2850996879138076e-05
975,1.320968663017866e-06,0.0006227514538630057,1.2951911993550357e-05
976,1.2961996977162248e-06,0.0006205548266522435,1.311508048926572e-05
977,1.3199097985183457e-06,0.0006173098767454602,1.2799239564194283e-05
978,1.3463421859856954e-06,0.0006168016643550216,1.2728158003521915e-05
979,1.3034367725140868e-06,0.000612468836601538,1.2716379475349128e-05
980,1.3151236890710106e-06,0.0006198019360075927,1.2904900621079293e-05
981,1.297282160948106e-06,0.0006174869017052236,1.3132844438420584e-05
982,1.3692322352475584e-06,0.0006258490737303702,1.2769747987119846e-05
983,1.2982447775056994e-06,0.0006201253616207126,1.2924995048202733e-05
984,1.3380277977320877e-06,0.0006262352409677987,1.3064474632268733e-05
985,1.2793421653536978e-06,0.0006136637623557498,1.2788982290833636e-05
986,1.2884905681705136e-06,0.0006172715808478668,1.3087048329792676e-05
987,1.2980541372175575e-06,0.0006209949075449647,1.2859114071653477e-05
988,1.3220039057844708e-06,0.0006226512709117389,1.300012971190428e-05
989,1.311050402204242e-06,0.000618030687310878,1.2795953046361797e-05
990,1.3293631502526738e-06,0.0006251935513569672,1.2949948805356937e-05
991,1.3122233493228426e-06,0.0006240361091839345,1.3247993325466767e-05
992,1.3276455052583088e-06,0.0006264532726094947,1.3081707862031097e-05
993,1.3061375249772455e-06,0.000619369324081777,1.2912539001016567e-05
994,1.3079846235758427e-06,0.0006210733980641447,1.2731665072635643e-05
995,1.3412880771031231e-06,0.0006243430218559737,1.2965714719995808e-05
996,1.3565504093926532e-06,0.0006259826618522374,1.296793775574899e-05
997,1.309794193323613e-06,0.000628594095014395,1.2988847786212963e-05
998,1.404875902783081e-06,0.0006365673506044893,1.2922991988099485e-05
999,1.2848725099127677e-06,0.0006189386797273792,1.2775983068860297e-05
